f[Hz]	Si_D(f)	Si_G(f)	Si_G-D(f).re	Si_G-D(f).im
1.4555e+014	2.5409e-018	4.7559e-018	2.8210e-018	1.0457e-018
1.4557e+014	2.5422e-018	4.7488e-018	2.8201e-018	1.0436e-018
1.4558e+014	2.5444e-018	4.7426e-018	2.8200e-018	1.0419e-018
1.4560e+014	2.5469e-018	4.7372e-018	2.8203e-018	1.0401e-018
1.4561e+014	2.5493e-018	4.7326e-018	2.8208e-018	1.0382e-018
1.4563e+014	2.5514e-018	4.7286e-018	2.8214e-018	1.0364e-018
1.4565e+014	2.5533e-018	4.7245e-018	2.8219e-018	1.0346e-018
1.4566e+014	2.5552e-018	4.7208e-018	2.8223e-018	1.0328e-018
1.4568e+014	2.5572e-018	4.7179e-018	2.8232e-018	1.0310e-018
1.4569e+014	2.5591e-018	4.7142e-018	2.8237e-018	1.0290e-018
1.4571e+014	2.5609e-018	4.7094e-018	2.8237e-018	1.0269e-018
1.4572e+014	2.5634e-018	4.7059e-018	2.8245e-018	1.0253e-018
1.4574e+014	2.5673e-018	4.7051e-018	2.8272e-018	1.0239e-018
1.4575e+014	2.5716e-018	4.7049e-018	2.8303e-018	1.0226e-018
1.4577e+014	2.5754e-018	4.7040e-018	2.8328e-018	1.0210e-018
1.4578e+014	2.5796e-018	4.7038e-018	2.8359e-018	1.0193e-018
1.4580e+014	2.5847e-018	4.7046e-018	2.8401e-018	1.0179e-018
1.4581e+014	2.5898e-018	4.7052e-018	2.8441e-018	1.0165e-018
1.4583e+014	2.5948e-018	4.7068e-018	2.8479e-018	1.0155e-018
1.4584e+014	2.6002e-018	4.7103e-018	2.8524e-018	1.0149e-018
1.4586e+014	2.6058e-018	4.7144e-018	2.8571e-018	1.0142e-018
1.4587e+014	2.6110e-018	4.7183e-018	2.8615e-018	1.0133e-018
1.4589e+014	2.6155e-018	4.7232e-018	2.8658e-018	1.0125e-018
1.4590e+014	2.6195e-018	4.7290e-018	2.8703e-018	1.0116e-018
1.4592e+014	2.6237e-018	4.7354e-018	2.8753e-018	1.0109e-018
1.4594e+014	2.6284e-018	4.7424e-018	2.8808e-018	1.0104e-018
1.4595e+014	2.6335e-018	4.7497e-018	2.8866e-018	1.0099e-018
1.4597e+014	2.6389e-018	4.7583e-018	2.8929e-018	1.0095e-018
1.4598e+014	2.6441e-018	4.7694e-018	2.8999e-018	1.0092e-018
1.4600e+014	2.6481e-018	4.7816e-018	2.9065e-018	1.0087e-018
1.4601e+014	2.6510e-018	4.7930e-018	2.9121e-018	1.0078e-018
1.4603e+014	2.6538e-018	4.8043e-018	2.9176e-018	1.0068e-018
1.4604e+014	2.6568e-018	4.8162e-018	2.9235e-018	1.0058e-018
1.4606e+014	2.6595e-018	4.8283e-018	2.9294e-018	1.0047e-018
1.4607e+014	2.6618e-018	4.8398e-018	2.9347e-018	1.0035e-018
1.4609e+014	2.6640e-018	4.8496e-018	2.9393e-018	1.0025e-018
1.4610e+014	2.6666e-018	4.8592e-018	2.9443e-018	1.0013e-018
1.4612e+014	2.6700e-018	4.8705e-018	2.9504e-018	1.0004e-018
1.4613e+014	2.6735e-018	4.8818e-018	2.9566e-018	9.9926e-019
1.4615e+014	2.6772e-018	4.8918e-018	2.9629e-018	9.9784e-019
1.4616e+014	2.6818e-018	4.9026e-018	2.9702e-018	9.9693e-019
1.4618e+014	2.6872e-018	4.9154e-018	2.9785e-018	9.9674e-019
1.4619e+014	2.6929e-018	4.9303e-018	2.9875e-018	9.9669e-019
1.4621e+014	2.6990e-018	4.9474e-018	2.9972e-018	9.9717e-019
1.4622e+014	2.7056e-018	4.9655e-018	3.0074e-018	9.9813e-019
1.4624e+014	2.7125e-018	4.9832e-018	3.0175e-018	9.9934e-019
1.4626e+014	2.7195e-018	5.0004e-018	3.0273e-018	1.0007e-018
1.4627e+014	2.7268e-018	5.0168e-018	3.0368e-018	1.0021e-018
1.4629e+014	2.7334e-018	5.0311e-018	3.0449e-018	1.0034e-018
1.4630e+014	2.7386e-018	5.0424e-018	3.0509e-018	1.0049e-018
1.4632e+014	2.7432e-018	5.0529e-018	3.0561e-018	1.0063e-018
1.4633e+014	2.7481e-018	5.0643e-018	3.0617e-018	1.0080e-018
1.4635e+014	2.7527e-018	5.0760e-018	3.0672e-018	1.0096e-018
1.4636e+014	2.7569e-018	5.0881e-018	3.0726e-018	1.0111e-018
1.4638e+014	2.7609e-018	5.1005e-018	3.0782e-018	1.0123e-018
1.4639e+014	2.7644e-018	5.1122e-018	3.0832e-018	1.0130e-018
1.4641e+014	2.7674e-018	5.1237e-018	3.0877e-018	1.0138e-018
1.4642e+014	2.7705e-018	5.1352e-018	3.0922e-018	1.0146e-018
1.4644e+014	2.7736e-018	5.1462e-018	3.0965e-018	1.0152e-018
1.4645e+014	2.7768e-018	5.1575e-018	3.1007e-018	1.0164e-018
1.4647e+014	2.7805e-018	5.1704e-018	3.1058e-018	1.0177e-018
1.4648e+014	2.7849e-018	5.1854e-018	3.1123e-018	1.0192e-018
1.4650e+014	2.7897e-018	5.2013e-018	3.1193e-018	1.0210e-018
1.4651e+014	2.7941e-018	5.2165e-018	3.1258e-018	1.0226e-018
1.4653e+014	2.7984e-018	5.2320e-018	3.1323e-018	1.0242e-018
1.4655e+014	2.8038e-018	5.2495e-018	3.1402e-018	1.0259e-018
1.4656e+014	2.8102e-018	5.2684e-018	3.1497e-018	1.0276e-018
1.4658e+014	2.8155e-018	5.2862e-018	3.1581e-018	1.0285e-018
1.4659e+014	2.8191e-018	5.3000e-018	3.1638e-018	1.0297e-018
1.4661e+014	2.8218e-018	5.3085e-018	3.1672e-018	1.0308e-018
1.4662e+014	2.8240e-018	5.3122e-018	3.1689e-018	1.0317e-018
1.4664e+014	2.8258e-018	5.3139e-018	3.1694e-018	1.0328e-018
1.4665e+014	2.8276e-018	5.3165e-018	3.1704e-018	1.0340e-018
1.4667e+014	2.8291e-018	5.3206e-018	3.1726e-018	1.0349e-018
1.4668e+014	2.8300e-018	5.3266e-018	3.1757e-018	1.0358e-018
1.4670e+014	2.8304e-018	5.3348e-018	3.1792e-018	1.0367e-018
1.4671e+014	2.8305e-018	5.3441e-018	3.1827e-018	1.0379e-018
1.4673e+014	2.8306e-018	5.3534e-018	3.1859e-018	1.0391e-018
1.4674e+014	2.8307e-018	5.3632e-018	3.1893e-018	1.0404e-018
1.4676e+014	2.8308e-018	5.3735e-018	3.1927e-018	1.0417e-018
1.4677e+014	2.8308e-018	5.3835e-018	3.1960e-018	1.0429e-018
1.4679e+014	2.8309e-018	5.3929e-018	3.1991e-018	1.0439e-018
1.4680e+014	2.8309e-018	5.4018e-018	3.2020e-018	1.0449e-018
1.4682e+014	2.8311e-018	5.4104e-018	3.2046e-018	1.0459e-018
1.4684e+014	2.8317e-018	5.4191e-018	3.2076e-018	1.0470e-018
1.4685e+014	2.8331e-018	5.4288e-018	3.2114e-018	1.0482e-018
1.4687e+014	2.8345e-018	5.4393e-018	3.2156e-018	1.0493e-018
1.4688e+014	2.8349e-018	5.4497e-018	3.2193e-018	1.0500e-018
1.4690e+014	2.8342e-018	5.4597e-018	3.2224e-018	1.0504e-018
1.4691e+014	2.8334e-018	5.4701e-018	3.2255e-018	1.0510e-018
1.4693e+014	2.8330e-018	5.4804e-018	3.2288e-018	1.0519e-018
1.4694e+014	2.8328e-018	5.4892e-018	3.2317e-018	1.0533e-018
1.4696e+014	2.8318e-018	5.4955e-018	3.2329e-018	1.0548e-018
1.4697e+014	2.8292e-018	5.4993e-018	3.2321e-018	1.0559e-018
1.4699e+014	2.8264e-018	5.5028e-018	3.2308e-018	1.0572e-018
1.4700e+014	2.8238e-018	5.5072e-018	3.2300e-018	1.0588e-018
1.4702e+014	2.8209e-018	5.5122e-018	3.2293e-018	1.0605e-018
1.4703e+014	2.8175e-018	5.5182e-018	3.2289e-018	1.0621e-018
1.4705e+014	2.8148e-018	5.5256e-018	3.2295e-018	1.0639e-018
1.4706e+014	2.8138e-018	5.5350e-018	3.2317e-018	1.0662e-018
1.4708e+014	2.8146e-018	5.5474e-018	3.2362e-018	1.0686e-018
1.4709e+014	2.8156e-018	5.5613e-018	3.2415e-018	1.0710e-018
1.4711e+014	2.8153e-018	5.5741e-018	3.2455e-018	1.0731e-018
1.4713e+014	2.8139e-018	5.5860e-018	3.2484e-018	1.0749e-018
1.4714e+014	2.8120e-018	5.5979e-018	3.2511e-018	1.0768e-018
1.4716e+014	2.8097e-018	5.6095e-018	3.2532e-018	1.0786e-018
1.4717e+014	2.8069e-018	5.6208e-018	3.2549e-018	1.0804e-018
1.4719e+014	2.8044e-018	5.6322e-018	3.2569e-018	1.0821e-018
1.4720e+014	2.8025e-018	5.6439e-018	3.2595e-018	1.0838e-018
1.4722e+014	2.8011e-018	5.6563e-018	3.2626e-018	1.0857e-018
1.4723e+014	2.7995e-018	5.6690e-018	3.2656e-018	1.0875e-018
1.4725e+014	2.7978e-018	5.6808e-018	3.2683e-018	1.0890e-018
1.4726e+014	2.7960e-018	5.6914e-018	3.2707e-018	1.0904e-018
1.4728e+014	2.7941e-018	5.7019e-018	3.2729e-018	1.0918e-018
1.4729e+014	2.7925e-018	5.7127e-018	3.2755e-018	1.0934e-018
1.4731e+014	2.7910e-018	5.7217e-018	3.2774e-018	1.0946e-018
1.4732e+014	2.7885e-018	5.7280e-018	3.2775e-018	1.0955e-018
1.4734e+014	2.7851e-018	5.7336e-018	3.2768e-018	1.0962e-018
1.4735e+014	2.7814e-018	5.7395e-018	3.2761e-018	1.0967e-018
1.4737e+014	2.7775e-018	5.7452e-018	3.2752e-018	1.0970e-018
1.4738e+014	2.7731e-018	5.7510e-018	3.2740e-018	1.0973e-018
1.4740e+014	2.7686e-018	5.7562e-018	3.2724e-018	1.0978e-018
1.4742e+014	2.7640e-018	5.7607e-018	3.2704e-018	1.0981e-018
1.4743e+014	2.7595e-018	5.7647e-018	3.2680e-018	1.0987e-018
1.4745e+014	2.7552e-018	5.7679e-018	3.2653e-018	1.0990e-018
1.4746e+014	2.7508e-018	5.7703e-018	3.2622e-018	1.0991e-018
1.4748e+014	2.7460e-018	5.7722e-018	3.2587e-018	1.0989e-018
1.4749e+014	2.7405e-018	5.7716e-018	3.2538e-018	1.0989e-018
1.4751e+014	2.7350e-018	5.7672e-018	3.2478e-018	1.0990e-018
1.4752e+014	2.7302e-018	5.7606e-018	3.2420e-018	1.0993e-018
1.4754e+014	2.7258e-018	5.7545e-018	3.2366e-018	1.0998e-018
1.4755e+014	2.7214e-018	5.7487e-018	3.2313e-018	1.1004e-018
1.4757e+014	2.7171e-018	5.7430e-018	3.2260e-018	1.1010e-018
1.4758e+014	2.7134e-018	5.7378e-018	3.2212e-018	1.1019e-018
1.4760e+014	2.7103e-018	5.7338e-018	3.2174e-018	1.1029e-018
1.4761e+014	2.7072e-018	5.7310e-018	3.2140e-018	1.1037e-018
1.4763e+014	2.7039e-018	5.7291e-018	3.2109e-018	1.1047e-018
1.4764e+014	2.7009e-018	5.7283e-018	3.2085e-018	1.1056e-018
1.4766e+014	2.6985e-018	5.7287e-018	3.2069e-018	1.1065e-018
1.4767e+014	2.6962e-018	5.7300e-018	3.2056e-018	1.1075e-018
1.4769e+014	2.6938e-018	5.7317e-018	3.2044e-018	1.1083e-018
1.4771e+014	2.6910e-018	5.7327e-018	3.2026e-018	1.1089e-018
1.4772e+014	2.6878e-018	5.7318e-018	3.1999e-018	1.1092e-018
1.4774e+014	2.6842e-018	5.7290e-018	3.1965e-018	1.1093e-018
1.4775e+014	2.6806e-018	5.7261e-018	3.1931e-018	1.1091e-018
1.4777e+014	2.6769e-018	5.7244e-018	3.1902e-018	1.1088e-018
1.4778e+014	2.6729e-018	5.7237e-018	3.1876e-018	1.1086e-018
1.4780e+014	2.6687e-018	5.7233e-018	3.1852e-018	1.1084e-018
1.4781e+014	2.6645e-018	5.7243e-018	3.1836e-018	1.1084e-018
1.4783e+014	2.6607e-018	5.7270e-018	3.1827e-018	1.1084e-018
1.4784e+014	2.6571e-018	5.7294e-018	3.1821e-018	1.1081e-018
1.4786e+014	2.6537e-018	5.7309e-018	3.1813e-018	1.1081e-018
1.4787e+014	2.6509e-018	5.7324e-018	3.1806e-018	1.1081e-018
1.4789e+014	2.6486e-018	5.7340e-018	3.1802e-018	1.1083e-018
1.4790e+014	2.6465e-018	5.7357e-018	3.1798e-018	1.1087e-018
1.4792e+014	2.6447e-018	5.7373e-018	3.1796e-018	1.1094e-018
1.4793e+014	2.6432e-018	5.7381e-018	3.1796e-018	1.1101e-018
1.4795e+014	2.6417e-018	5.7384e-018	3.1796e-018	1.1107e-018
1.4796e+014	2.6404e-018	5.7383e-018	3.1797e-018	1.1114e-018
1.4798e+014	2.6391e-018	5.7370e-018	3.1799e-018	1.1113e-018
1.4799e+014	2.6369e-018	5.7325e-018	3.1783e-018	1.1106e-018
1.4801e+014	2.6334e-018	5.7242e-018	3.1745e-018	1.1096e-018
1.4803e+014	2.6293e-018	5.7141e-018	3.1697e-018	1.1078e-018
1.4804e+014	2.6255e-018	5.7039e-018	3.1653e-018	1.1061e-018
1.4806e+014	2.6211e-018	5.6919e-018	3.1596e-018	1.1044e-018
1.4807e+014	2.6142e-018	5.6750e-018	3.1505e-018	1.1022e-018
1.4809e+014	2.6055e-018	5.6545e-018	3.1386e-018	1.0996e-018
1.4810e+014	2.5973e-018	5.6340e-018	3.1270e-018	1.0976e-018
1.4812e+014	2.5904e-018	5.6162e-018	3.1173e-018	1.0956e-018
1.4813e+014	2.5842e-018	5.6027e-018	3.1097e-018	1.0934e-018
1.4815e+014	2.5791e-018	5.5932e-018	3.1044e-018	1.0910e-018
1.4816e+014	2.5749e-018	5.5853e-018	3.1003e-018	1.0885e-018
1.4818e+014	2.5711e-018	5.5774e-018	3.0964e-018	1.0862e-018
1.4819e+014	2.5681e-018	5.5700e-018	3.0928e-018	1.0840e-018
1.4821e+014	2.5659e-018	5.5632e-018	3.0896e-018	1.0823e-018
1.4822e+014	2.5642e-018	5.5561e-018	3.0866e-018	1.0805e-018
1.4824e+014	2.5625e-018	5.5486e-018	3.0837e-018	1.0784e-018
1.4825e+014	2.5610e-018	5.5409e-018	3.0810e-018	1.0763e-018
1.4827e+014	2.5594e-018	5.5324e-018	3.0781e-018	1.0742e-018
1.4828e+014	2.5580e-018	5.5229e-018	3.0751e-018	1.0721e-018
1.4830e+014	2.5564e-018	5.5132e-018	3.0719e-018	1.0702e-018
1.4832e+014	2.5548e-018	5.5040e-018	3.0688e-018	1.0684e-018
1.4833e+014	2.5532e-018	5.4950e-018	3.0658e-018	1.0667e-018
1.4835e+014	2.5517e-018	5.4863e-018	3.0629e-018	1.0650e-018
1.4836e+014	2.5501e-018	5.4775e-018	3.0600e-018	1.0633e-018
1.4838e+014	2.5487e-018	5.4686e-018	3.0572e-018	1.0616e-018
1.4839e+014	2.5474e-018	5.4597e-018	3.0544e-018	1.0600e-018
1.4841e+014	2.5466e-018	5.4512e-018	3.0520e-018	1.0586e-018
1.4842e+014	2.5465e-018	5.4432e-018	3.0501e-018	1.0573e-018
1.4844e+014	2.5464e-018	5.4357e-018	3.0486e-018	1.0557e-018
1.4845e+014	2.5458e-018	5.4291e-018	3.0475e-018	1.0535e-018
1.4847e+014	2.5453e-018	5.4240e-018	3.0470e-018	1.0508e-018
1.4848e+014	2.5458e-018	5.4210e-018	3.0480e-018	1.0485e-018
1.4850e+014	2.5475e-018	5.4198e-018	3.0507e-018	1.0465e-018
1.4851e+014	2.5494e-018	5.4194e-018	3.0536e-018	1.0445e-018
1.4853e+014	2.5509e-018	5.4176e-018	3.0558e-018	1.0422e-018
1.4854e+014	2.5527e-018	5.4147e-018	3.0578e-018	1.0398e-018
1.4856e+014	2.5551e-018	5.4122e-018	3.0603e-018	1.0375e-018
1.4857e+014	2.5568e-018	5.4095e-018	3.0622e-018	1.0351e-018
1.4859e+014	2.5558e-018	5.4035e-018	3.0612e-018	1.0322e-018
1.4861e+014	2.5521e-018	5.3914e-018	3.0559e-018	1.0289e-018
1.4862e+014	2.5468e-018	5.3749e-018	3.0480e-018	1.0256e-018
1.4864e+014	2.5415e-018	5.3582e-018	3.0400e-018	1.0221e-018
1.4865e+014	2.5369e-018	5.3422e-018	3.0327e-018	1.0188e-018
1.4867e+014	2.5330e-018	5.3258e-018	3.0255e-018	1.0157e-018
1.4868e+014	2.5297e-018	5.3089e-018	3.0184e-018	1.0129e-018
1.4870e+014	2.5267e-018	5.2922e-018	3.0116e-018	1.0100e-018
1.4871e+014	2.5232e-018	5.2753e-018	3.0044e-018	1.0073e-018
1.4873e+014	2.5185e-018	5.2573e-018	2.9961e-018	1.0045e-018
1.4874e+014	2.5134e-018	5.2383e-018	2.9870e-018	1.0017e-018
1.4876e+014	2.5085e-018	5.2192e-018	2.9783e-018	9.9893e-019
1.4877e+014	2.5035e-018	5.2007e-018	2.9699e-018	9.9582e-019
1.4879e+014	2.4983e-018	5.1828e-018	2.9614e-018	9.9254e-019
1.4880e+014	2.4935e-018	5.1657e-018	2.9535e-018	9.8938e-019
1.4882e+014	2.4894e-018	5.1495e-018	2.9464e-018	9.8618e-019
1.4883e+014	2.4857e-018	5.1349e-018	2.9401e-018	9.8335e-019
1.4885e+014	2.4825e-018	5.1223e-018	2.9351e-018	9.8069e-019
1.4886e+014	2.4809e-018	5.1118e-018	2.9320e-018	9.7818e-019
1.4888e+014	2.4807e-018	5.1032e-018	2.9305e-018	9.7599e-019
1.4890e+014	2.4808e-018	5.0954e-018	2.9295e-018	9.7411e-019
1.4891e+014	2.4813e-018	5.0882e-018	2.9290e-018	9.7221e-019
1.4893e+014	2.4822e-018	5.0819e-018	2.9291e-018	9.7034e-019
1.4894e+014	2.4833e-018	5.0753e-018	2.9293e-018	9.6843e-019
1.4896e+014	2.4844e-018	5.0692e-018	2.9297e-018	9.6644e-019
1.4897e+014	2.4854e-018	5.0647e-018	2.9309e-018	9.6500e-019
1.4899e+014	2.4866e-018	5.0612e-018	2.9325e-018	9.6391e-019
1.4900e+014	2.4882e-018	5.0577e-018	2.9343e-018	9.6306e-019
1.4902e+014	2.4901e-018	5.0548e-018	2.9367e-018	9.6208e-019
1.4903e+014	2.4925e-018	5.0531e-018	2.9395e-018	9.6088e-019
1.4905e+014	2.4955e-018	5.0524e-018	2.9427e-018	9.5958e-019
1.4906e+014	2.4990e-018	5.0518e-018	2.9460e-018	9.5835e-019
1.4908e+014	2.5026e-018	5.0512e-018	2.9494e-018	9.5708e-019
1.4909e+014	2.5060e-018	5.0507e-018	2.9528e-018	9.5578e-019
1.4911e+014	2.5090e-018	5.0508e-018	2.9564e-018	9.5433e-019
1.4912e+014	2.5125e-018	5.0525e-018	2.9608e-018	9.5273e-019
1.4914e+014	2.5166e-018	5.0547e-018	2.9657e-018	9.5125e-019
1.4915e+014	2.5203e-018	5.0551e-018	2.9697e-018	9.4956e-019
1.4917e+014	2.5228e-018	5.0536e-018	2.9719e-018	9.4793e-019
1.4919e+014	2.5247e-018	5.0511e-018	2.9733e-018	9.4640e-019
1.4920e+014	2.5265e-018	5.0483e-018	2.9744e-018	9.4499e-019
1.4922e+014	2.5281e-018	5.0451e-018	2.9752e-018	9.4363e-019
1.4923e+014	2.5298e-018	5.0418e-018	2.9760e-018	9.4251e-019
1.4925e+014	2.5318e-018	5.0398e-018	2.9772e-018	9.4173e-019
1.4926e+014	2.5337e-018	5.0385e-018	2.9786e-018	9.4112e-019
1.4928e+014	2.5354e-018	5.0358e-018	2.9793e-018	9.4045e-019
1.4929e+014	2.5373e-018	5.0314e-018	2.9796e-018	9.3952e-019
1.4931e+014	2.5395e-018	5.0267e-018	2.9802e-018	9.3827e-019
1.4932e+014	2.5418e-018	5.0221e-018	2.9807e-018	9.3701e-019
1.4934e+014	2.5437e-018	5.0171e-018	2.9810e-018	9.3532e-019
1.4935e+014	2.5454e-018	5.0111e-018	2.9807e-018	9.3325e-019
1.4937e+014	2.5469e-018	5.0045e-018	2.9801e-018	9.3148e-019
1.4938e+014	2.5479e-018	4.9983e-018	2.9795e-018	9.2928e-019
1.4940e+014	2.5482e-018	4.9922e-018	2.9786e-018	9.2706e-019
1.4941e+014	2.5479e-018	4.9860e-018	2.9774e-018	9.2484e-019
1.4943e+014	2.5477e-018	4.9805e-018	2.9763e-018	9.2263e-019
1.4944e+014	2.5472e-018	4.9757e-018	2.9751e-018	9.2048e-019
1.4946e+014	2.5466e-018	4.9715e-018	2.9738e-018	9.1842e-019
1.4948e+014	2.5459e-018	4.9676e-018	2.9723e-018	9.1637e-019
1.4949e+014	2.5450e-018	4.9638e-018	2.9706e-018	9.1431e-019
1.4951e+014	2.5438e-018	4.9607e-018	2.9687e-018	9.1257e-019
1.4952e+014	2.5425e-018	4.9589e-018	2.9673e-018	9.1121e-019
1.4954e+014	2.5415e-018	4.9590e-018	2.9668e-018	9.1005e-019
1.4955e+014	2.5409e-018	4.9606e-018	2.9670e-018	9.0931e-019
1.4957e+014	2.5410e-018	4.9628e-018	2.9678e-018	9.0867e-019
1.4958e+014	2.5423e-018	4.9669e-018	2.9701e-018	9.0805e-019
1.4960e+014	2.5448e-018	4.9744e-018	2.9747e-018	9.0785e-019
1.4961e+014	2.5481e-018	4.9846e-018	2.9807e-018	9.0794e-019
1.4963e+014	2.5517e-018	4.9962e-018	2.9873e-018	9.0819e-019
1.4964e+014	2.5552e-018	5.0082e-018	2.9940e-018	9.0850e-019
1.4966e+014	2.5579e-018	5.0179e-018	2.9991e-018	9.0878e-019
1.4967e+014	2.5588e-018	5.0236e-018	3.0014e-018	9.0931e-019
1.4969e+014	2.5584e-018	5.0280e-018	3.0022e-018	9.0997e-019
1.4970e+014	2.5580e-018	5.0332e-018	3.0031e-018	9.1078e-019
1.4972e+014	2.5575e-018	5.0376e-018	3.0036e-018	9.1156e-019
1.4973e+014	2.5565e-018	5.0408e-018	3.0034e-018	9.1221e-019
1.4975e+014	2.5554e-018	5.0438e-018	3.0030e-018	9.1301e-019
1.4977e+014	2.5544e-018	5.0463e-018	3.0024e-018	9.1381e-019
1.4978e+014	2.5532e-018	5.0487e-018	3.0019e-018	9.1438e-019
1.4980e+014	2.5519e-018	5.0526e-018	3.0016e-018	9.1481e-019
1.4981e+014	2.5507e-018	5.0578e-018	3.0014e-018	9.1544e-019
1.4983e+014	2.5496e-018	5.0632e-018	3.0014e-018	9.1598e-019
1.4984e+014	2.5487e-018	5.0692e-018	3.0018e-018	9.1662e-019
1.4986e+014	2.5480e-018	5.0769e-018	3.0025e-018	9.1757e-019
1.4987e+014	2.5472e-018	5.0854e-018	3.0033e-018	9.1870e-019
1.4989e+014	2.5463e-018	5.0936e-018	3.0040e-018	9.1980e-019
1.4990e+014	2.5453e-018	5.1025e-018	3.0047e-018	9.2103e-019
1.4992e+014	2.5446e-018	5.1127e-018	3.0059e-018	9.2237e-019
1.4993e+014	2.5440e-018	5.1237e-018	3.0075e-018	9.2372e-019
1.4995e+014	2.5434e-018	5.1340e-018	3.0089e-018	9.2506e-019
1.4996e+014	2.5428e-018	5.1429e-018	3.0096e-018	9.2660e-019
1.4998e+014	2.5422e-018	5.1499e-018	3.0095e-018	9.2852e-019
1.4999e+014	2.5413e-018	5.1549e-018	3.0083e-018	9.3072e-019
1.5001e+014	2.5400e-018	5.1588e-018	3.0064e-018	9.3271e-019
1.5002e+014	2.5389e-018	5.1621e-018	3.0045e-018	9.3455e-019
1.5004e+014	2.5380e-018	5.1649e-018	3.0029e-018	9.3632e-019
1.5005e+014	2.5374e-018	5.1680e-018	3.0016e-018	9.3825e-019
1.5007e+014	2.5367e-018	5.1716e-018	3.0004e-018	9.4024e-019
1.5009e+014	2.5357e-018	5.1745e-018	2.9987e-018	9.4208e-019
1.5010e+014	2.5349e-018	5.1766e-018	2.9967e-018	9.4396e-019
1.5012e+014	2.5351e-018	5.1801e-018	2.9958e-018	9.4602e-019
1.5013e+014	2.5358e-018	5.1863e-018	2.9964e-018	9.4844e-019
1.5015e+014	2.5374e-018	5.1949e-018	2.9985e-018	9.5096e-019
1.5016e+014	2.5402e-018	5.2052e-018	3.0019e-018	9.5406e-019
1.5018e+014	2.5431e-018	5.2175e-018	3.0061e-018	9.5717e-019
1.5019e+014	2.5455e-018	5.2312e-018	3.0107e-018	9.6005e-019
1.5021e+014	2.5475e-018	5.2452e-018	3.0155e-018	9.6260e-019
1.5022e+014	2.5495e-018	5.2603e-018	3.0204e-018	9.6521e-019
1.5024e+014	2.5518e-018	5.2772e-018	3.0258e-018	9.6802e-019
1.5025e+014	2.5548e-018	5.2951e-018	3.0319e-018	9.7097e-019
1.5027e+014	2.5581e-018	5.3141e-018	3.0385e-018	9.7407e-019
1.5028e+014	2.5616e-018	5.3341e-018	3.0455e-018	9.7713e-019
1.5030e+014	2.5656e-018	5.3535e-018	3.0526e-018	9.8041e-019
1.5031e+014	2.5695e-018	5.3712e-018	3.0593e-018	9.8374e-019
1.5033e+014	2.5727e-018	5.3879e-018	3.0649e-018	9.8686e-019
1.5034e+014	2.5743e-018	5.4042e-018	3.0691e-018	9.9028e-019
1.5036e+014	2.5751e-018	5.4205e-018	3.0726e-018	9.9370e-019
1.5038e+014	2.5755e-018	5.4364e-018	3.0756e-018	9.9720e-019
1.5039e+014	2.5741e-018	5.4501e-018	3.0764e-018	1.0009e-018
1.5041e+014	2.5707e-018	5.4618e-018	3.0750e-018	1.0045e-018
1.5042e+014	2.5669e-018	5.4738e-018	3.0733e-018	1.0080e-018
1.5044e+014	2.5630e-018	5.4856e-018	3.0714e-018	1.0116e-018
1.5045e+014	2.5589e-018	5.4972e-018	3.0693e-018	1.0152e-018
1.5047e+014	2.5549e-018	5.5094e-018	3.0674e-018	1.0188e-018
1.5048e+014	2.5508e-018	5.5204e-018	3.0652e-018	1.0222e-018
1.5050e+014	2.5461e-018	5.5291e-018	3.0618e-018	1.0246e-018
1.5051e+014	2.5408e-018	5.5368e-018	3.0579e-018	1.0266e-018
1.5053e+014	2.5356e-018	5.5445e-018	3.0539e-018	1.0283e-018
1.5054e+014	2.5307e-018	5.5529e-018	3.0503e-018	1.0303e-018
1.5056e+014	2.5252e-018	5.5620e-018	3.0467e-018	1.0325e-018
1.5057e+014	2.5183e-018	5.5712e-018	3.0426e-018	1.0346e-018
1.5059e+014	2.5104e-018	5.5805e-018	3.0383e-018	1.0367e-018
1.5060e+014	2.5025e-018	5.5898e-018	3.0339e-018	1.0388e-018
1.5062e+014	2.4945e-018	5.5989e-018	3.0294e-018	1.0408e-018
1.5063e+014	2.4862e-018	5.6059e-018	3.0239e-018	1.0426e-018
1.5065e+014	2.4766e-018	5.6089e-018	3.0161e-018	1.0443e-018
1.5067e+014	2.4656e-018	5.6106e-018	3.0067e-018	1.0459e-018
1.5068e+014	2.4549e-018	5.6133e-018	2.9981e-018	1.0475e-018
1.5070e+014	2.4451e-018	5.6162e-018	2.9903e-018	1.0491e-018
1.5071e+014	2.4352e-018	5.6194e-018	2.9826e-018	1.0505e-018
1.5073e+014	2.4253e-018	5.6229e-018	2.9750e-018	1.0518e-018
1.5074e+014	2.4158e-018	5.6267e-018	2.9677e-018	1.0532e-018
1.5076e+014	2.4066e-018	5.6308e-018	2.9606e-018	1.0545e-018
1.5077e+014	2.3971e-018	5.6339e-018	2.9533e-018	1.0554e-018
1.5079e+014	2.3877e-018	5.6365e-018	2.9458e-018	1.0562e-018
1.5080e+014	2.3786e-018	5.6405e-018	2.9389e-018	1.0573e-018
1.5082e+014	2.3691e-018	5.6447e-018	2.9317e-018	1.0586e-018
1.5083e+014	2.3588e-018	5.6478e-018	2.9234e-018	1.0601e-018
1.5085e+014	2.3483e-018	5.6507e-018	2.9149e-018	1.0616e-018
